county,floor,log_radon
STEARNS,0,1.9600947840472698
STEARNS,0,1.7578579175523736
STEARNS,0,2.322387720290225
STEARNS,0,1.9021075263969203
STEARNS,1,0.9932517730102834
STEARNS,0,1.2237754316221157
STEARNS,1,0.47000362924573563
STEARNS,0,1.62924053973028
STEARNS,0,2.0149030205422647
STEARNS,0,2.681021528714291
STEARNS,0,0.6418538861723948
STEARNS,0,2.0149030205422647
STEARNS,0,0.9932517730102834
STEARNS,0,1.3350010667323402
STEARNS,0,0.6931471805599453
STEARNS,1,0.8329091229351041
STEARNS,0,1.62924053973028
STEELE,0,2.001480000210124
STEELE,0,1.3350010667323402
STEELE,0,1.0986122886681098
STEELE,0,1.5040773967762742
STEELE,0,2.1400661634962708
STEELE,0,1.6486586255873816
STEELE,0,1.308332819650179
STEELE,0,0.47000362924573563
STEELE,0,2.163323025660538
STEELE,0,2.3702437414678603
STEVENS,0,2.0918640616783932
STEVENS,0,1.5260563034950492
SWIFT,0,1.1314021114911006
SWIFT,0,0.9162907318741551
SWIFT,0,0.47000362924573563
SWIFT,0,1.5892352051165808
TODD,0,1.9315214116032136
TODD,0,0.7884573603642703
TODD,1,1.8082887711792655
TRAVERSE,1,1.0986122886681098
TRAVERSE,0,1.916922612182061
TRAVERSE,0,2.9652730660692828
TRAVERSE,0,1.410986973710262
WABASHA,0,1.791759469228055
WABASHA,0,2.2082744135228043
WABASHA,0,2.1400661634962708
WABASHA,1,0.1823215567939548
WABASHA,0,1.1631508098056809
WABASHA,0,2.451005098112319
WABASHA,0,2.272125885509337
WADENA,0,1.0986122886681098
WADENA,1,-0.22314355131420985
WADENA,1,1.1939224684724346
WADENA,0,1.5686159179138452
WADENA,0,1.5892352051165808
WASECA,0,-0.6931471805599453
WASECA,0,2.2407096892759584
WASECA,0,0.5877866649021191
WASECA,1,0.0
WASHINGTON,0,2.33214389523559
WASHINGTON,0,2.0541237336955462
WASHINGTON,0,0.8329091229351041
WASHINGTON,0,1.8870696490323797
WASHINGTON,0,2.5095992623783716
WASHINGTON,0,1.5475625087160128
WASHINGTON,0,1.840549633397487
WASHINGTON,0,1.8870696490323797
WASHINGTON,0,1.0647107369924282
WASHINGTON,0,0.6931471805599453
WASHINGTON,1,0.26236426446749106
WASHINGTON,0,0.9162907318741551
WASHINGTON,0,0.09531017980432493
WASHINGTON,1,0.26236426446749106
WASHINGTON,0,0.5306282510621705
WASHINGTON,0,-0.10536051565782628
WASHINGTON,0,0.5877866649021191
WASHINGTON,0,1.5686159179138452
WASHINGTON,1,0.5877866649021191
WASHINGTON,0,1.2237754316221157
WASHINGTON,1,-0.10536051565782628
WASHINGTON,0,2.2925347571405443
WASHINGTON,0,1.6863989535702286
WASHINGTON,0,2.151762203259462
WASHINGTON,0,0.6931471805599453
WASHINGTON,0,1.9021075263969203
WASHINGTON,0,1.3609765531356006
WASHINGTON,0,1.791759469228055
WASHINGTON,0,1.6094379124341003
WASHINGTON,1,0.9555114450274363
WASHINGTON,0,2.379546134130174
WASHINGTON,0,0.9162907318741551
WASHINGTON,0,0.7884573603642703
WASHINGTON,0,1.5686159179138452
WASHINGTON,0,1.3350010667323402
WASHINGTON,0,2.6026896854443837
WASHINGTON,0,1.0986122886681098
WASHINGTON,0,1.4816045409242153
WASHINGTON,0,1.3609765531356006
WASHINGTON,0,0.6418538861723948
WASHINGTON,0,0.47000362924573563
WASHINGTON,0,0.6418538861723948
WASHINGTON,0,0.336472236621213
WASHINGTON,0,1.9021075263969203
WASHINGTON,0,3.0204248861443626
WASHINGTON,0,1.8082887711792655
WATONWAN,0,2.631888840136646
WATONWAN,1,2.33214389523559
WATONWAN,1,1.7578579175523736
WILKIN,0,2.2407096892759584
WINONA,0,1.252762968495368
WINONA,0,1.4350845252893225
WINONA,0,2.4595888418037104
WINONA,0,1.9878743481543455
WINONA,0,1.5686159179138452
WINONA,1,0.6418538861723948
WINONA,1,-0.22314355131420985
WINONA,0,1.5686159179138452
WINONA,0,2.33214389523559
WINONA,0,2.4336133554004498
WINONA,0,2.0412203288596382
WINONA,0,2.4765384001174837
WINONA,1,-0.5108256237659907
WRIGHT,0,1.916922612182061
WRIGHT,0,1.6863989535702286
WRIGHT,0,1.1631508098056809
WRIGHT,0,0.7884573603642703
WRIGHT,0,2.001480000210124
WRIGHT,0,1.6486586255873816
WRIGHT,0,0.8329091229351041
WRIGHT,1,0.8754687373538999
WRIGHT,0,2.772588722239781
WRIGHT,0,2.2617630984737906
WRIGHT,0,1.8718021769015913
WRIGHT,0,1.5260563034950492
WRIGHT,0,1.62924053973028
YELLOW MEDICINE,0,1.3350010667323402
YELLOW MEDICINE,0,1.0986122886681098
